YouTuber_Name,Title,Date,Duration_Seconds,Views,Likes,Comments,Dislikes,Like_to_Dislike_Ratio,Dislike_to_Like_Ratio,Engagement_Ratio
shane,MAKING FUN OF YOUTUBER THUMBNAILS,2017-02-17 19:46:30+00:00,740,4607548,225797,16942,3557,63.47961765532752,0.015753087950681366,5.345489618339299
shane,5 THINGS SCARY MOVIES TAUGHT US,2017-02-18 19:47:11+00:00,341,1280497,64655,4634,2103,30.74417498811222,0.032526486737297966,5.575335201878646
shane,TASTING SATANIC CULT FOOD,2017-02-20 19:49:50+00:00,820,7316575,234413,20434,3019,77.64590924147069,0.012878978554943625,3.5244086201535554
shane,TRYING DUMB LIFE HACKS 14,2017-02-21 19:59:54+00:00,892,4757812,136738,10255,1515,90.25610561056105,0.011079582851877313,3.121350738532754
shane,TRYING GIRL PRODUCTS 14,2017-02-23 19:50:04+00:00,898,6665686,200584,11415,2638,76.03639120545868,0.013151597335779523,3.2200286662168
shane,TASTE TRIPPING PILLS - CANDY & DESSERT EDITIONS,2017-02-24 19:45:07+00:00,756,4104166,136033,9320,1197,113.64494569757727,0.008799335455367447,3.570762001342051
shane,5 SCARIEST DEMONIC POSSESSIONS,2017-02-25 19:56:40+00:00,589,1755393,70813,10258,2631,26.914861269479285,0.03715419485122788,4.76827696134142
shane,TASTING CELEBRITIES FAVORITE FOODS 3,2017-02-27 19:46:47+00:00,916,6798652,164618,10819,1689,97.4647720544701,0.010260117362621342,2.6053105821565805
shane,REACTING TO PEOPLE WHO SMASH OR PASSED ME,2017-03-02 19:44:39+00:00,611,4829767,221830,14030,1156,191.89446366782008,0.005211197764053555,4.907400294879649
shane,TRYING WEIRD DOG PRODUCTS,2017-03-03 19:44:56+00:00,693,4734099,173437,8460,1315,131.89125475285172,0.007582003840011071,3.8700500348640787
shane,5 THINGS ACTION MOVIES HAVE TAUGHT US,2017-03-04 19:41:12+00:00,425,878947,42525,2543,1138,37.36818980667838,0.026760728982951204,5.256972263401548
shane,TASTING PREGNANCY CRAVING FOODS,2017-03-06 19:45:42+00:00,854,8443399,249391,22418,2415,103.26749482401657,0.009683589223348076,3.2477915588260133
shane,TRYING DUMB LIFE HACKS 15,2017-03-07 20:02:31+00:00,895,5103878,143954,8642,1851,77.77093462992977,0.01285827417091571,3.0260715479484426
shane,TRYING GIRL PRODUCTS 15,2017-03-09 19:48:16+00:00,959,4239772,135020,15853,1370,98.55474452554745,0.01014664494149015,3.590829884248493
shane,"TRYING DUMB DIYS! - FLUFFY SLIME, CANDY MAKEUP, UNICORN MILKSHAKE",2017-03-14 18:50:18+00:00,1023,8656590,230321,21056,1918,120.08394160583941,0.008327508129957755,2.926036695742781
shane,WEIRD STUFF I BOUGHT ONLINE 5,2017-03-16 18:45:53+00:00,779,6146287,187077,12774,1496,125.05147058823529,0.007996707238196036,3.2759127583856724
shane,TASTING TITANIC FOODS!,2017-03-20 18:48:21+00:00,913,5729911,176808,16031,2817,62.76464323748669,0.0159325369892765,3.4146429150470228
shane,TRYING FUNNY PRANKS,2017-03-22 18:58:11+00:00,883,7878697,245580,17316,2616,93.87614678899082,0.010652333251893477,3.369998871640831
shane,WAKING UP DURING SURGERY - ANESTHESIA AWARENESS,2017-03-23 18:53:53+00:00,891,6292797,224859,30734,2467,91.14673692744223,0.010971319804855488,4.100879148016375
shane,KICKED OUT OF WALMART,2017-03-24 18:47:19+00:00,815,8390308,285678,16882,2185,130.74508009153317,0.007648471355862194,3.632107426807216
shane,CELEBRITY CONSPIRACY THEORIES,2017-03-27 18:50:29+00:00,1127,7212933,277059,21201,2617,105.8689338937715,0.009445641542054219,4.171354426833023
shane,TRYING DUMB LIFE HACKS 16,2017-03-28 18:49:59+00:00,1112,6060029,155900,10907,1554,100.32175032175032,0.009967928159076331,2.778221028315211
shane,TRYING KARDASHIAN PRODUCTS,2017-03-30 19:06:03+00:00,1040,6905885,280325,12848,2629,106.62799543552681,0.00937840007134576,4.283332259370088
shane,TASTING STONER FOODS,2017-03-31 18:59:19+00:00,901,8692314,268062,24578,3076,87.14629388816645,0.011474957286001,3.402040009139108
shane,5 SCARIEST CRAIGSLIST STORIES,2017-04-01 19:11:00+00:00,532,2275438,82504,5952,3479,23.714860592124175,0.04216765247745564,4.040321028303122
shane,"20,000 CALORIE BURGER!",2017-04-03 18:49:14+00:00,916,7082860,293609,13510,1587,185.00882167611846,0.005405147662367298,4.358493602866639
shane,SCARIEST CATFISHES EVER,2017-04-04 18:50:48+00:00,718,11320274,304789,21092,2556,119.2445226917058,0.008386129420681192,2.90131669957812
shane,"TRYING DUMB DIYS! - MAGNETIC SLIME, EDIBLE PHONE CASE, BATH BOMB",2017-04-05 18:57:56+00:00,1076,8977520,223566,15833,2575,86.82174757281554,0.011517851551667069,2.695332341225639
shane,WHAT DYING FEELS LIKE,2017-04-06 18:46:19+00:00,882,7592967,270138,36742,2656,101.7085843373494,0.009832011786568347,4.076614582942346
shane,FAST FOOD HACKS 2,2017-04-07 18:47:04+00:00,933,6051385,159961,24766,1553,103.00128783000643,0.009708616475265846,3.0783035619118597
shane,CONSPIRACY THEORIES & SUBLIMINAL MESSAGES,2017-04-10 18:51:03+00:00,1051,13337541,354582,53607,4346,81.5881270133456,0.012256685336537105,3.0930364150333256
shane,A FACE FULL OF CANDY,2017-04-11 18:49:04+00:00,875,2609299,223787,11624,1200,186.48916666666668,0.005362241774544544,9.067991058134771
shane,SCARIEST INTERNET MYTHS,2017-04-12 18:56:29+00:00,727,6988433,221710,33584,2391,92.72689251359265,0.010784357945063371,3.687307297644551
