Country_Region,Code,Year,Total_Cancer_Deaths_per_100k,Brain_Cancer_Rate,Leukemia_Rate,Lymphoma_Rate
Sao Tome and Principe,STP,1984,0.0,0.0,0.0,0.0
Sao Tome and Principe,STP,1985,0.0,0.0,0.0,0.0
Sao Tome and Principe,STP,1987,0.0,,0.0,0.0
