Country_Region,Code,Year,Total_Cancer_Deaths_per_100k,Brain_Cancer_Rate,Leukemia_Rate,Lymphoma_Rate
Oman,OMN,2009,2.004506,0.0,0.8885256,0.42086303
Oman,OMN,2010,0.40400124,1.28565,0.42855,0.0
Oman,OMN,2014,1.7050517,0.0,0.69374347,0.34687173
Oman,OMN,2016,1.1936735,0.41141936,0.3166822,0.0
Oman,OMN,2017,1.9219903,0.29654056,0.0,0.0
Oman,OMN,2018,1.8179306,0.2917902,0.0,0.0
Oman,OMN,2019,0.6779523,0.41637868,0.6939645,0.28511637
Oman,OMN,2020,2.5425398,0.5378455,0.89211637,0.0
Oman,OMN,2021,1.4666069,0.3732425,0.3732425,0.0
