Country_Region,Code,Year,Total_Cancer_Deaths_per_100k,Brain_Cancer_Rate,Leukemia_Rate,Lymphoma_Rate
Iraq,IRQ,2008,3.8713381,1.4838903,2.1420674,0.16753599
Iraq,IRQ,2015,3.3625805,1.3034344,1.3441666,0.19347852
Iraq,IRQ,2016,3.161128,1.260393,1.3894097,0.12901661
